N,Cc_F,Cg_F,W_um,L_um,fp_target_GHz,R_Ohm,EJ_GHz,EC_GHz,d,f_chain0_GHz,f_chain1_GHz,f_minus_GHz,f_plus_GHz,g_MHz,T1_Purcell_s,f_qubit_GHz
100,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.834876566361622,27.807130399862007,19.168067226890756,20.400560224089634,616.2464985994396,3.7579290131125573e-06,3.8492609883370767
105,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.31209066236417,28.557893959871524,24.859943977591033,24.87114845938375,5.60224089635849,10.765628901785801,3.8492609883370767
105,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.310048847286353,28.55714415980768,24.87114845938375,25.711484593837532,420.16806722689057,4.288184195675386,3.8492609883370767
105,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.306812467860016,28.555955455959328,24.87114845938375,25.711484593837532,420.16806722689057,1.7086149807688813,3.8492609883370767
105,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.30168237751944,28.554070646834266,24.8375350140056,25.6890756302521,425.77030812324904,0.6811323844431459,3.8492609883370767
105,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.293549908312997,28.55108147631253,24.8375350140056,25.6890756302521,425.77030812324904,0.271744995765813,3.8492609883370767
105,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.280656713424243,28.546339704817363,24.826330532212882,25.67787114845938,425.77030812324904,0.10855092040468642,3.8492609883370767
105,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.26021397595432,28.53881634408416,24.815126050420165,25.666666666666664,425.77030812324904,0.04344715107208237,3.8492609883370767
105,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.22780074220373,28.526882033036564,24.770308123249297,25.633053221288513,431.37254901960756,0.017443670617566378,3.8492609883370767
105,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.176423566769945,28.5079790274871,24.71428571428571,25.577030812324928,431.37254901960756,0.0070377390967795135,3.8492609883370767
105,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,25.095090626502298,28.478191403987324,24.62464985994398,25.48739495798319,431.37254901960756,0.002861143195595284,3.8492609883370767
105,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.966819204889177,28.431906987436975,24.501400560224088,25.386554621848738,442.5770308123264,0.001177008379437588,3.8492609883370767
105,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.766449800733078,28.362343829430355,25.18487394957983,25.19607843137255,5.60224089635849,0.000493038459012173,3.8492609883370767
105,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.46015991167321,28.26461444350255,23.952380952380953,24.882352941176467,464.9859943977585,0.00021222482390691275,3.8492609883370767
105,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.0115377759637,28.141946388401664,23.49299719887955,24.467787114845937,487.39495798319246,9.505495294983623e-05,3.8492609883370767
105,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.399845304228357,28.00939716507238,22.865546218487392,23.873949579831933,504.20168067226984,4.501679249717687e-05,3.8492609883370767
105,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.64515165833653,27.887004615451467,22.081232492997195,23.14565826330532,532.2128851540623,2.295603808142713e-05,3.8492609883370767
105,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.81700735284838,27.788073811710824,21.218487394957982,22.33893557422969,560.2240896358547,1.2823116167366624e-05,3.8492609883370767
105,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.0103202289888,27.71536384906348,20.389355742296917,21.554621848739494,582.6330532212887,7.937096760528604e-06,3.8492609883370767
105,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.30547381208933,27.665077218549808,19.649859943977592,20.859943977591033,605.0420168067208,5.454342475935097e-06,3.8492609883370767
105,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.74330894001781,27.631551802570076,19.089635854341736,20.322128851540615,616.2464985994396,4.1267407273121925e-06,3.8492609883370767
105,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.325859737366454,27.609681967092836,18.65266106442577,19.9187675070028,633.0532212885151,3.3841925577504828e-06,3.8492609883370767
110,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.961565654053327,28.4281082564616,24.49019607843137,25.37535014005602,442.5770308123264,10.94217076611593,3.8492609883370767
110,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.959512689199464,28.427335114209345,24.49019607843137,25.37535014005602,442.5770308123264,4.3583937803663515,3.8492609883370767
110,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.956258726129665,28.426109432119564,24.49019607843137,25.37535014005602,442.5770308123264,1.7365198223825447,3.8492609883370767
110,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.951100984939306,28.424166055728794,24.49019607843137,25.37535014005602,442.5770308123264,0.6922123771864735,3.8492609883370767
110,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.94292522773253,28.421084151174885,24.45658263305322,25.341736694677866,442.57703081232455,0.27613760457795666,3.8492609883370767
110,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.929964730724418,28.416195590233517,24.445378151260503,25.341736694677866,448.179271708683,0.11028799067391833,3.8492609883370767
110,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.90941844362077,28.408439893073407,24.434173669467786,25.33053221288515,448.179271708683,0.044131295754214046,3.8492609883370767
110,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.876848298601463,28.396137537097978,24.400560224089634,25.285714285714285,442.57703081232455,0.017711328064501736,3.8492609883370767
110,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.825238123210422,28.37664945547067,24.34453781512605,25.240896358543417,448.179271708683,0.007141287258568207,3.8492609883370767
110,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.743566295594068,28.34592234441409,24.26610644257703,25.173669467787114,453.7815126050415,0.0029004291789715957,3.8492609883370767
110,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.614802120610648,28.2980954807486,24.120448179271705,25.03921568627451,459.3837535014019,0.0011913868240028141,3.8492609883370767
110,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.4136610189102,28.22591453273462,24.8375350140056,24.848739495798316,5.60224089635849,0.0004979273686335036,3.8492609883370767
110,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.105910409270734,28.123678602841263,23.60504201680672,24.557422969187677,476.1904761904774,0.00021360488073294341,3.8492609883370767
110,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.65399459473189,27.993722050134995,23.134453781512605,24.13165266106442,498.59943977590945,9.520783728146203e-05,3.8492609883370767
110,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.034978311595324,27.851138293801284,22.49579831932773,23.5266106442577,515.4061624649868,4.47882211339182e-05,3.8492609883370767
110,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.266556833972672,27.717561866843255,21.711484593837532,22.787114845938373,537.8151260504208,2.2643175992277717e-05,3.8492609883370767
110,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.417778702832845,27.608377004263627,20.826330532212882,21.95798319327731,565.8263305322132,1.2519330821664613e-05,3.8492609883370767
110,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.585895476110135,27.527530259615215,19.974789915966387,21.15126050420168,588.2352941176472,7.663824842487448e-06,3.8492609883370767
110,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.855194220033965,27.471360706287594,19.22408963585434,20.434173669467786,605.0420168067226,5.210190868662595e-06,3.8492609883370767
110,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.269923380418405,27.433812377324223,18.596638655462183,19.8515406162465,627.4509803921585,3.904891172025841e-06,3.8492609883370767
110,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.83389720516817,27.4092795147324,18.159663865546218,19.425770308123248,633.0532212885151,3.1779785614255192e-06,3.8492609883370767
115,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.60968736015905,28.29439100730215,24.120448179271705,25.03921568627451,459.3837535014019,10.727857950457933,3.8492609883370767
115,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.607631247758672,28.293593015642934,24.120448179271705,25.03921568627451,459.3837535014019,4.272930939218774,3.8492609883370767
115,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.604372372747818,28.292327968151817,24.109243697478988,25.028011204481793,459.3837535014019,1.7024059406733434,3.8492609883370767
115,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.599207036639612,28.290322245576885,24.109243697478988,25.028011204481793,459.3837535014019,0.6785742372525306,3.8492609883370767
115,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.591019710048105,28.287141630661083,24.109243697478988,25.028011204481793,459.3837535014019,0.27067204847577014,3.8492609883370767
115,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.578042014310583,28.282096847039526,24.09803921568627,25.016806722689076,459.3837535014019,0.10808927679436668,3.8492609883370767
115,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.557471179119723,28.274093984342613,24.06442577030812,24.983193277310924,459.3837535014019,0.04324151303872366,3.8492609883370767
115,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.524868360765982,28.261400479537972,24.042016806722685,24.971988795518207,464.9859943977604,0.017347926297160202,3.8492609883370767
115,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.47321984709144,28.24129204369447,23.9859943977591,24.91596638655462,464.9859943977585,0.0069907768033242125,3.8492609883370767
115,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.391512750302386,28.20957399053387,23.88515406162465,24.826330532212882,470.588235294117,0.002836776702413252,3.8492609883370767
115,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.26272724005835,28.160136962159505,23.761904761904763,24.71428571428571,476.19047619047547,0.0011636409313349626,3.8492609883370767
115,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.0615443700736,28.08526657247033,23.549019607843135,24.512605042016805,481.79271708683393,0.00048531392948870743,3.8492609883370767
115,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.75346088993378,27.978471567250192,24.198879551820728,24.210084033613445,5.60224089635849,0.00020754438644656528,3.8492609883370767
115,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.299966208217995,27.841176535464076,22.742296918767504,23.77310924369748,515.4061624649868,9.208964555032087e-05,3.8492609883370767
115,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.67608017648936,27.6884091044285,22.092436974789912,23.15686274509804,532.2128851540623,4.3051823226986523e-05,3.8492609883370767
115,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.897053306485958,27.5433265048517,21.296918767506998,22.406162464985993,554.6218487394963,2.158966009041979e-05,3.8492609883370767
115,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.031070939045474,27.4234595698932,20.434173669467786,21.588235294117645,577.0308123249301,1.1821453643339828e-05,3.8492609883370767
115,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.177260085737533,27.334062862222208,19.560224089635852,20.75910364145658,599.4397759103641,7.160390650445062e-06,3.8492609883370767
115,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.423462542188616,27.271679750960626,18.75350140056022,19.9859943977591,616.2464985994396,4.817518645579149e-06,3.8492609883370767
115,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.817198228724894,27.229870243658556,18.1484593837535,19.41456582633053,633.0532212885151,3.57735829092333e-06,3.8492609883370767
115,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.36410039792177,27.202512228129184,17.6890756302521,18.988795518207283,649.8599439775925,2.8896561169900927e-06,3.8492609883370767
120,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.2577444671235,28.156516846031252,23.761904761904763,24.71428571428571,476.19047619047547,10.885655490562336,3.8492609883370767
120,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.255688478628585,28.15569777331777,23.761904761904763,24.71428571428571,476.19047619047547,4.335689158061231,3.8492609883370767
120,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.252429872189197,28.154399330941075,23.761904761904763,24.71428571428571,476.19047619047547,1.7273512165549618,3.8492609883370767
120,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.247265140938563,28.15234071997307,23.728291316526608,24.68067226890756,476.1904761904774,0.688480353478693,3.8492609883370767
120,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.239079214623622,28.149076372110077,23.728291316526608,24.68067226890756,476.1904761904774,0.27460008099951116,3.8492609883370767
120,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.22610481396402,28.14389907275514,23.71708683473389,24.669467787114844,476.1904761904774,0.10964314162034727,3.8492609883370767
120,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.205541771261046,28.13568654029644,23.705882352941174,24.669467787114844,481.79271708683586,0.04385383286796685,3.8492609883370767
120,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.17295724294357,28.12266111893039,23.661064425770306,24.62464985994398,481.79271708683586,0.017587699543579003,3.8492609883370767
120,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.121350647936488,28.102025712517882,23.60504201680672,24.568627450980394,481.79271708683586,0.007083680991349384,3.8492609883370767
120,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,24.039734991859184,28.069463424528315,23.53781512605042,24.501400560224088,481.79271708683393,0.002872122624730843,3.8492609883370767
120,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.911130417588197,28.018644877984258,23.38095238095238,24.366946778711483,492.9971988795509,0.0011766475243727402,3.8492609883370767
120,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.710237378987017,27.941432868695056,23.19047619047619,24.18767507002801,498.5994397759113,0.0004897898941388086,3.8492609883370767
120,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.402386213653152,27.8305692970598,22.854341736694675,23.873949579831933,509.8039215686283,0.00020885316994207932,3.8492609883370767
120,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.94829076593344,27.686508610602356,22.38375350140056,23.436974789915965,526.6106442577038,9.228199227740328e-05,3.8492609883370767
120,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.321125015359772,27.52402537412894,21.73389355742297,22.820728291316524,543.4173669467773,4.2890844428894286e-05,3.8492609883370767
120,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.533723630462465,27.367633625265647,20.949579831932773,22.081232492997195,565.8263305322113,2.1345522769340267e-05,3.8492609883370767
120,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.65314611729221,27.237033148735033,20.042016806722685,21.207282913165265,582.6330532212887,1.1580492196313301e-05,3.8492609883370767
120,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.77998414053184,27.138920137448903,19.15686274509804,20.366946778711483,605.0420168067226,6.943585859279032e-06,3.8492609883370767
120,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.005303904778753,27.070147005322646,18.361344537815125,19.60504201680672,621.8487394957981,4.624774868272313e-06,3.8492609883370767
120,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.379753099206194,27.023932961169738,17.711484593837532,18.977591036414566,633.053221288517,3.403306971562207e-06,3.8492609883370767
120,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.910800691606177,26.993646130141062,17.24089635854342,18.52941176470588,644.2577030812301,2.728796689375468e-06,3.8492609883370767
125,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.906277528350067,28.015104622949963,23.38095238095238,24.366946778711483,492.9971988795509,10.686975191748099,3.8492609883370767
125,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.904228330848248,28.014263241156396,23.38095238095238,24.366946778711483,492.9971988795509,4.256471848703114,3.8492609883370767
125,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.900980549783828,28.012929459060228,23.38095238095238,24.355742296918766,487.39495798319246,1.695737690620051,3.8492609883370767
125,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.895833130306485,28.010814881314953,23.369747899159663,24.355742296918766,492.9971988795509,0.6758464456188041,3.8492609883370767
125,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.887675022115136,28.007461932793877,23.369747899159663,24.355742296918766,492.9971988795509,0.2695398948415555,3.8492609883370767
125,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.874745635911122,28.002144435859726,23.358543417366946,24.34453781512605,492.9971988795509,0.10760933920131202,3.8492609883370767
125,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.854256140141523,27.993710160289893,23.32492997198879,24.310924369747898,492.99719887955285,0.04303194168541961,3.8492609883370767
125,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.821793237363508,27.980334014089546,23.302521008403357,24.29971988795518,498.5994397759113,0.017252749984892193,3.8492609883370767
125,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.770390292204024,27.95914291051446,23.246498599439775,24.243697478991596,498.5994397759113,0.006945407439555748,3.8492609883370767
125,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.689117872649753,27.92569444905048,23.14565826330532,24.15406162464986,504.20168067226984,0.002813927166786709,3.8492609883370767
125,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.561084048442762,27.873439202203908,23.022408963585434,24.042016806722685,509.8039215686264,0.0011514548119369175,3.8492609883370767
125,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.361081927734787,27.79382849549814,22.809523809523807,23.829131652661065,509.8039215686283,0.0004784444282600235,3.8492609883370767
125,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,23.054388405150572,27.678863443112068,23.53781512605042,23.549019607843135,5.60224089635849,0.00020346749926268115,3.8492609883370767
125,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.601101870562104,27.52803029747949,22.02521008403361,23.100840336134453,537.8151260504208,8.955106428048173e-05,3.8492609883370767
125,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.972700545822992,27.35576770805232,21.397759103641455,22.507002801120446,554.6218487394943,4.1394785053489715e-05,3.8492609883370767
125,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.179583438719497,27.18785269173029,20.568627450980394,21.722689075630253,577.0308123249301,2.045338166073558e-05,3.8492609883370767
125,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.287399221064263,27.046183818169244,19.649859943977592,20.8375350140056,593.8375350140037,1.099963697253167e-05,3.8492609883370767
125,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.397791269453393,26.939005508291398,18.742296918767504,19.974789915966387,616.2464985994396,6.531366483588499e-06,3.8492609883370767
125,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.60472135973958,26.863552253284578,17.935574229691877,19.201680672268907,633.0532212885151,4.307901180773637e-06,3.8492609883370767
125,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.96181990821892,26.81272060131662,17.27450980392157,18.56302521008403,644.2577030812301,3.142190738578455e-06,3.8492609883370767
